marca,modelo,anio,clase,traccion,combustible,transmision,cilindros,cilindrada,mpg_ciudad,mpg_ruta,mpg_combinado,co2_g_milla,barriles_anio,costo_combustible_anio,puntaje_gei,ahorro_5anios
BMW,Alpina XB7,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),8.0,4.4,16,20,17,506.0,17.501,4450,3,-11250
Buick,Enclave AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.5,20,24,21,423.0,14.167,2950,4,-3750
Chevrolet,Traverse AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.5,20,24,21,423.0,14.167,2950,4,-3750
Dodge,Durango AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,17,24,20,449.0,14.876,3100,4,-4500
Dodge,Durango AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Midgrade,Automatic 8-spd,8.0,5.7,14,21,16,541.0,18.594,4400,3,-11000
Genesis,GV80 AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),4.0,2.5,19,24,21,427.0,14.167,3600,4,-7000
Genesis,GV80 AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),6.0,3.5,16,22,19,473.0,15.658,4000,4,-9000
Genesis,GV80 MHEV,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),6.0,3.5,17,22,19,467.0,15.658,4000,4,-9000
GMC,Acadia AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.5,20,23,21,423.0,14.167,2950,4,-3750
Hyundai,Palisade AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),6.0,3.5,18,24,20,444.0,14.876,3100,4,-4500
Hyundai,Palisade XRT Pro,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),6.0,3.5,16,22,19,479.0,15.658,3250,4,-5250
Hyundai,Palisade Hybrid AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S6),4.0,2.5,29,30,29,300.0,10.259,2100,6,500
Infiniti,QX60 AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S9),4.0,2.0,22,27,24,374.0,12.396,3150,5,-4750
Infiniti,QX80 4WD,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S9),6.0,3.5,16,19,17,522.0,17.501,4450,3,-11250
Land Rover,Defender 110,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S8),4.0,2.0,18,22,20,452.0,14.876,3800,4,-8000
Land Rover,Defender 90,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S8),4.0,2.0,18,21,19,465.0,15.658,4000,4,-9000
Land Rover,Defender 90,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S8),8.0,5.0,15,19,16,550.0,18.594,4750,3,-12750
Land Rover,Defender 110,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S8),8.0,5.0,14,18,16,574.0,18.594,4750,3,-12750
Land Rover,Defender 130,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S8),8.0,5.0,14,19,16,567.0,18.594,4750,3,-12750
Land Rover,Defender 110 MHEV,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S8),8.0,4.4,15,19,17,534.0,17.501,4450,3,-11250
Mercedes-Benz,AMG GLE63 S 4matic Plus,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,15,20,17,528.0,17.501,4450,3,-11250
Mercedes-Benz,AMG GLS63 4matic Plus,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,15,20,17,538.0,17.501,4450,3,-11250
Mercedes-Benz,GLS600 4matic Maybach,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,13,18,15,585.0,19.834,5050,2,-14250
Mercedes-Benz,GLE580 4matic,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,15,21,18,506.0,16.528,4200,3,-10000
Mercedes-Benz,GLS580 4matic,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,14,20,16,539.0,18.594,4750,3,-12750
Mercedes-Benz,GLE450 4matic,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,19,25,21,424.0,14.167,3600,4,-7000
Mercedes-Benz,GLE450 4matic (coupe),2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,19,25,21,424.0,14.167,3600,4,-7000
Mercedes-Benz,GLS450 4matic,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,19,24,21,428.0,14.167,3600,4,-7000
Mercedes-Benz,AMG GLE53 4matic Plus,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,18,23,20,439.0,14.876,3800,4,-8000
Mercedes-Benz,AMG GLE53 4matic Plus Coupe,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 9-spd,6.0,3.0,18,22,20,454.0,14.876,3800,4,-8000
Nissan,Armada 4WD,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S9),6.0,3.5,16,19,17,524.0,17.501,4450,3,-11250
Nissan,Armada 4WD PRO-4X,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S9),6.0,3.5,15,18,16,556.0,18.594,4750,3,-12750
Porsche,Cayenne,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),6.0,3.0,17,23,19,469.0,15.658,4000,4,-9000
Porsche,Cayenne Coupe,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),6.0,3.0,17,23,19,469.0,15.658,4000,4,-9000
Rolls-Royce,Cullinan,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),12.0,6.7,12,19,14,609.0,21.251,5450,2,-16250
Rolls-Royce,Cullinan Black Badge,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),12.0,6.7,12,19,14,609.0,21.251,5450,2,-16250
Toyota,Sequoia 4WD,2026,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S10),6.0,3.4,19,22,20,439.0,14.876,3100,4,-4500
Toyota,Sequoia 4WD,2026,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Premium,Automatic (S10),6.0,3.4,19,22,20,439.0,14.876,3800,4,-8000
Volvo,XC90 B6 AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),4.0,2.0,20,26,23,393.0,12.935,3300,5,-5500
Volvo,XC90 B5 AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),4.0,2.0,22,27,24,369.0,12.396,3150,5,-4750
Bentley,Bentayga Hybrid,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),6.0,3.0,19,23,21,206.0,6.779,3600,7,-1500
Bentley,Continental GT,2026,Subcompact Cars,All-Wheel Drive,Premium and Electricity,Automatic (AM-S8),8.0,4.0,17,22,19,161.0,5.359,4000,8,-500
Bentley,Continental GTC,2026,Minicompact Cars,All-Wheel Drive,Premium and Electricity,Automatic (AM-S8),8.0,4.0,17,22,19,161.0,5.359,4000,8,-500
Bentley,Flying Spur,2026,Midsize Cars,All-Wheel Drive,Premium and Electricity,Automatic (AM-S8),8.0,4.0,17,22,19,161.0,5.359,4000,8,-500
Lamborghini,Urus SE,2026,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium and Electricity,Automatic (S8),8.0,4.0,19,21,20,251.0,5.547,3800,8,-1000
BMW,550e xDrive Sedan,2026,Midsize Cars,All-Wheel Drive,Premium and Electricity,Automatic (S8),6.0,3.0,22,28,25,133.0,4.656,3050,9,1750
BMW,M5 Sedan,2026,Midsize Cars,All-Wheel Drive,Premium and Electricity,Automatic (S8),8.0,4.4,12,19,14,264.0,8.711,5450,6,-4750
BMW,M5 Touring,2026,Midsize Station Wagons,All-Wheel Drive,Premium and Electricity,Automatic (S8),8.0,4.4,11,17,13,304.0,10.676,5850,6,-6250
BMW,750e xDrive Sedan,2026,Large Cars,All-Wheel Drive,Premium and Electricity,Automatic (S8),6.0,3.0,23,26,24,130.0,4.503,3150,9,1750
BMW,X5 xDrive50e,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),6.0,3.0,21,23,22,130.0,4.475,3450,9,1000
BMW,XM Label,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),8.0,4.4,12,17,14,263.0,8.972,5450,6,-5000
Chrysler,Pacifica Hybrid,2026,Minivan - 2WD,Front-Wheel Drive,Regular Gas and Electricity,Automatic (variable gear ratios),6.0,3.6,29,30,30,119.0,4.023,2050,9,4000
Ford,Escape FWD PHEV,2026,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular Gas and Electricity,Automatic (variable gear ratios),4.0,2.5,42,37,40,222.0,2.676,1550,9,5750
Hyundai,Tucson Plug-in Hybrid,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (AM-S6),4.0,1.6,35,35,35,103.0,3.45,1750,9,4500
Kia,Niro Plug-in Hybrid,2026,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular Gas and Electricity,Automatic (AM-S6),4.0,1.6,49,47,48,71.0,2.392,1300,10,6500
Kia,Sorento Plug-in Hybrid,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (AM-S6),4.0,1.6,33,34,33,110.0,3.703,1850,9,4250
Kia,Sportage Plug-in Hybrid,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (AM-S6),4.0,1.6,35,36,36,97.0,3.327,1700,9,4750
Lincoln,Corsair AWD PHEV,2026,Small Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Regular Gas and Electricity,Automatic (variable gear ratios),4.0,2.5,34,32,33,122.0,4.096,1850,6,4000
Mercedes-Benz,AMG E53 Hybrid 4matic Plus,2026,Midsize Cars,All-Wheel Drive,Premium and Electricity,Automatic 9-spd,6.0,3.0,22,27,24,115.0,3.796,3150,9,1750
Mercedes-Benz,AMG E53 Hybrid 4matic Plus (station wagon),2026,Midsize Station Wagons,All-Wheel Drive,Premium and Electricity,Automatic 9-spd,6.0,3.0,21,25,22,127.0,4.25,3450,9,1000
Volvo,XC60 T8 AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),4.0,2.0,28,28,28,122.0,3.9,2700,9,2500
Volvo,XC90 T8 AWD,2026,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),4.0,2.0,26,27,27,137.0,4.443,2800,9,1500
Aston Martin,Vantage,2026,Two Seaters,Rear-Wheel Drive,Premium,Automatic 8-spd,8.0,4.0,15,22,18,498.0,16.528,4200,3,-10000
Chevrolet,Corvette E-Ray,2026,Two Seaters,All-Wheel Drive,Premium,Automatic (S8),8.0,6.2,16,24,19,477.0,15.658,4000,4,-9000
Ferrari,12Cilindri,2026,Two Seaters,Rear-Wheel Drive,Premium,Automatic (AM8),12.0,6.5,12,19,14,619.0,21.251,5450,2,-16250
Ferrari,12Cilindri Spider,2026,Two Seaters,Rear-Wheel Drive,Premium,Automatic (AM8),12.0,6.5,12,17,14,633.0,21.251,5450,2,-16250
Nissan,Z,2026,Two Seaters,Rear-Wheel Drive,Premium,Manual 6-spd,6.0,3.0,18,24,20,435.0,14.876,3800,4,-8000
Nissan,Z,2026,Two Seaters,Rear-Wheel Drive,Premium,Automatic (S9),6.0,3.0,19,28,22,405.0,13.523,3450,4,-6250
Nissan,Z NISMO,2026,Two Seaters,Rear-Wheel Drive,Premium,Automatic (S9),6.0,3.0,17,24,19,469.0,15.658,4000,4,-9000
Aston Martin,DB12 V8,2026,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic 8-spd,8.0,4.0,15,22,17,507.0,17.501,4450,3,-11250
Ferrari,Roma Spider,2026,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic (AM8),8.0,3.9,17,22,19,467.0,15.658,4000,4,-9000
Porsche,911 Carrera GTS,2026,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.6,17,24,20,453.0,14.876,3800,4,-8000
Porsche,911 Carrera GTS Cabriolet,2026,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.6,17,23,19,467.0,15.658,4000,4,-9000
Porsche,911 Carrera 4 GTS,2026,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.6,17,23,19,468.0,15.658,4000,4,-9000
Porsche,911 Carrera 4 GTS Cabriolet,2026,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.6,17,23,19,469.0,15.658,4000,4,-9000
Porsche,911 Targa 4 GTS,2026,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.6,17,23,19,467.0,15.658,4000,4,-9000
Subaru,BRZ,2026,Minicompact Cars,Rear-Wheel Drive,Premium,Manual 6-spd,4.0,2.4,20,27,22,399.0,13.523,3450,4,-6250
Subaru,BRZ,2026,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic (S6),4.0,2.4,21,30,25,362.0,11.9,3050,5,-4250
Audi,A3 quattro,2026,Subcompact Cars,All-Wheel Drive,Premium,Automatic (AM-S7),4.0,2.0,24,34,28,323.0,10.625,2700,5,-2500
Audi,S3,2026,Subcompact Cars,All-Wheel Drive,Premium,Automatic (AM-S7),4.0,2.0,23,31,26,346.0,11.443,2900,5,-3500
Audi,RS 3,2026,Subcompact Cars,All-Wheel Drive,Premium,Automatic (AM-S7),5.0,2.5,20,29,23,387.0,12.935,3300,5,-5500
Ford,Mustang,2026,Subcompact Cars,Rear-Wheel Drive,Regular,Automatic (S10),8.0,5.0,16,24,19,468.0,15.658,3250,4,-5250
Ford,Mustang,2026,Subcompact Cars,Rear-Wheel Drive,Regular,Manual 6-spd,8.0,5.0,15,23,18,494.0,16.528,3400,3,-6000
Ford,Mustang,2026,Subcompact Cars,Rear-Wheel Drive,Regular,Automatic 10-spd,4.0,2.3,22,33,26,341.0,11.443,2350,5,-750
Ford,Mustang Dark Horse,2026,Subcompact Cars,Rear-Wheel Drive,Regular,Automatic (S10),8.0,5.0,14,22,17,525.0,17.501,3600,3,-7000
Ford,Mustang Dark Horse,2026,Subcompact Cars,Rear-Wheel Drive,Regular,Manual 6-spd,8.0,5.0,14,22,17,533.0,17.501,3600,3,-7000
Maserati,Granturismo Trofeo,2026,Subcompact Cars,All-Wheel Drive,Premium,Automatic 8-spd,6.0,3.0,18,27,21,412.0,14.167,3600,4,-7000
Maserati,Grancabrio Trofeo,2026,Subcompact Cars,All-Wheel Drive,Premium,Automatic 8-spd,6.0,3.0,17,26,20,430.0,14.876,3800,4,-8000
Maserati,Granturismo,2026,Subcompact Cars,All-Wheel Drive,Premium,Automatic 8-spd,6.0,3.0,18,27,21,412.0,14.167,3600,4,-7000
Maserati,Grancabrio,2026,Subcompact Cars,All-Wheel Drive,Premium,Automatic 8-spd,6.0,3.0,17,26,20,430.0,14.876,3800,4,-8000
Ferrari,Purosangue,2026,Compact Cars,All-Wheel Drive,Premium,Automatic (AM8),12.0,6.5,11,15,12,711.0,24.792,6350,1,-20750
Mercedes-Benz,AMG CLA35 4matic,2026,Compact Cars,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,22,29,25,361.0,11.9,3050,5,-4250
Toyota,Corolla Hybrid SE,2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,50,43,47,186.0,6.33,1300,8,4500
Toyota,Corolla Hybrid,2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,53,46,50,176.0,5.95,1250,8,4750
Toyota,Corolla Hybrid SE AWD,2026,Compact Cars,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,47,41,44,199.0,6.762,1400,7,4000
Toyota,Corolla Hybrid AWD,2026,Compact Cars,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,51,44,48,183.0,6.198,1300,8,4500
Toyota,Corolla (1-mode TM),2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,32,41,35,254.0,8.5,1750,6,2250
Toyota,Corolla (3-mode TM),2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,31,40,34,257.0,8.75,1800,6,2000
Toyota,Corolla,2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,31,38,34,265.0,8.75,1800,6,2000
Toyota,Corolla Hatchback,2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,32,41,35,254.0,8.5,1750,6,2250
Toyota,Corolla Hatchback XSE,2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,30,38,33,266.0,9.015,1850,6,1750
Toyota,Corolla Hatchback FX,2026,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,30,38,33,267.0,9.015,1850,6,1750
Hyundai,Elantra non-ISG,2026,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AV-S1),4.0,2.0,30,40,34,263.0,8.75,1800,6,2000
Hyundai,Elantra w/Stop-Start,2026,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AV-S1),4.0,2.0,31,40,35,254.0,8.5,1750,6,2250
Hyundai,Elantra,2026,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AM-S7),4.0,1.6,28,35,31,288.0,9.597,2000,6,1000
Hyundai,Elantra Hybrid,2026,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,49,52,50,177.0,5.95,1250,8,4750
Hyundai,Elantra Hybrid Blue,2026,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,51,58,54,165.0,5.509,1150,8,5250
Hyundai,Elantra N,2026,Midsize Cars,Front-Wheel Drive,Premium,Automatic (AM-S8),4.0,2.0,20,27,23,392.0,12.935,3300,5,-5500
Hyundai,Elantra N,2026,Midsize Cars,Front-Wheel Drive,Premium,Manual 6-spd,4.0,2.0,21,29,24,366.0,12.396,3150,5,-4750
Toyota,Crown AWD,2026,Midsize Cars,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.4,29,32,30,293.0,9.917,2050,6,750
Toyota,Camry HEV AWD SE/XLE,2026,Midsize Cars,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,46,46,46,192.0,6.468,1350,7,4250
Toyota,Camry HEV AWD XSE,2026,Midsize Cars,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,43,43,43,205.0,6.919,1450,7,3750
Toyota,Camry HEV FF LE,2026,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,52,49,51,173.0,5.834,1200,8,5000
Toyota,Camry HEV FF SE/XLE/XSE,2026,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,47,45,46,191.0,6.468,1350,7,4250
Toyota,Camry HEV AWD LE,2026,Midsize Cars,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,50,49,50,178.0,5.95,1250,8,4750
Audi,S8,2026,Large Cars,All-Wheel Drive,Premium,Automatic (S8),8.0,4.0,15,24,18,502.0,16.528,4200,3,-10000
Audi,A8 quattro,2026,Large Cars,All-Wheel Drive,Premium,Automatic (S8),6.0,3.0,19,27,22,414.0,13.523,3450,4,-6250
Genesis,G90 MHEV,2026,Large Cars,All-Wheel Drive,Premium,Automatic (S8),6.0,3.5,17,24,20,441.0,14.876,3800,4,-8000
Porsche,Panamera,2026,Large Cars,Rear-Wheel Drive,Premium,Automatic (AM-S8),6.0,2.9,18,25,21,431.0,14.167,3600,4,-7000
Porsche,Panamera 4,2026,Large Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,2.9,18,25,21,425.0,14.167,3600,4,-7000
Audi,A6 Allroad quattro,2026,Midsize Station Wagons,All-Wheel Drive,Premium,Automatic (AM-S7),6.0,3.0,21,30,24,365.0,12.396,3150,5,-4750
GMC,Canyon 2WD,2026,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,19,23,20,443.0,14.876,3100,4,-4500
Nissan,Frontier 2WD,2026,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic (S9),6.0,3.8,19,24,21,423.0,14.167,2950,4,-3750
Ram,1500 2WD,2026,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,20,25,22,407.0,13.523,2800,4,-3000
Honda,Ridgeline AWD,2026,Standard Pickup Trucks 4WD,All-Wheel Drive,Regular,Automatic (S9),6.0,3.5,18,24,21,441.0,14.167,2950,4,-3750
Honda,Ridgeline AWD TrailSport,2026,Standard Pickup Trucks 4WD,All-Wheel Drive,Regular,Automatic (S9),6.0,3.5,18,23,20,446.0,14.876,3100,4,-4500
Jeep,Gladiator 4WD,2026,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,17,22,19,469.0,15.658,3250,4,-5250
Nissan,Frontier 4WD,2026,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S9),6.0,3.8,17,21,19,479.0,15.658,3250,4,-5250
Nissan,Frontier 4WD PRO4X,2026,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S9),6.0,3.8,16,20,18,504.0,16.528,3400,3,-6000
Ram,1500 4WD,2026,Standard Pickup Trucks 4WD,4-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,19,24,21,417.0,14.167,2950,4,-3750
Mercedes-Benz,GLB250,2026,Special Purpose Vehicle 2WD,Front-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,25,33,28,311.0,10.625,2700,5,-2500
Ford,Escape FWD,2026,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic 8-spd,3.0,1.5,27,34,30,298.0,9.917,2050,6,750
Lexus,RX 350,2026,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Premium,Automatic (S8),4.0,2.4,22,29,25,354.0,11.9,3050,5,-4250
Lincoln,Corsair FWD,2026,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (S8),4.0,2.0,22,30,25,358.0,11.9,2450,5,-1250
Nissan,Kicks,2026,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,28,35,31,287.0,9.597,2000,6,1000
Toyota,Corolla Cross,2026,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,31,33,32,276.0,9.297,1900,6,1500
Acura,RDX AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S10),4.0,2.0,21,27,23,385.0,12.935,3300,5,-5500
Acura,RDX AWD A-SPEC,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S10),4.0,2.0,21,26,23,386.0,12.935,3300,5,-5500
Ford,Escape AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.0,23,31,26,342.0,11.443,2350,5,-750
Ford,Escape AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,3.0,1.5,26,32,28,317.0,10.625,2200,5,0
Ford,Escape AWD HEV,2026,Small Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.5,42,36,39,225.0,7.628,1600,7,3000
Jeep,Wrangler 2dr 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.0,20,23,21,416.0,14.167,2950,4,-3750
Jeep,Wrangler 2dr 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Manual 6-spd,6.0,3.6,17,23,19,462.0,15.658,3250,4,-5250
Jeep,Wrangler 4dr 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 8-spd,4.0,2.0,20,22,21,426.0,14.167,2950,4,-3750
Jeep,Wrangler 4dr 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,18,23,20,451.0,14.876,3100,4,-4500
Jeep,Wrangler 4dr 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Manual 6-spd,6.0,3.6,16,22,19,476.0,15.658,3250,4,-5250
Lexus,RX 350h AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (AV-S6),4.0,2.5,37,34,36,244.0,8.264,2100,7,500
Lexus,RX 350 AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),4.0,2.4,21,28,24,370.0,12.396,3150,5,-4750
Lexus,RX 500h AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S6),4.0,2.4,27,28,27,321.0,11.019,2800,5,-3000
Lincoln,Corsair AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),4.0,2.0,21,28,24,376.0,12.396,2550,5,-1750
Maserati,Grecale Trofeo,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 8-spd,6.0,3.0,18,25,20,432.0,14.876,3800,4,-8000
Maserati,Grecale Modena V6,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 8-spd,6.0,3.0,18,25,20,432.0,14.876,3800,4,-8000
Mazda,CX-30 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,24,31,27,329.0,11.019,2300,5,-500
Mazda,CX-30 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,22,30,25,353.0,11.9,2450,5,-1250
Mitsubishi,Eclipse Cross 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (AV-S8),4.0,1.5,25,26,25,353.0,11.9,2450,5,-1250
Mitsubishi,Eclipse Cross ES 4WD,2026,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (AV-S8),4.0,1.5,25,28,26,339.0,11.443,2350,5,-750
Nissan,Murano AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S9),4.0,2.0,21,27,23,387.0,12.935,2650,5,-2250
Nissan,Kicks AWD,2026,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.0,27,34,30,299.0,9.917,2050,6,750
